query,mode,rank,doc_key,score,latency_ms,unique_sources,margin_top1_top2,gap_top1_topk,context_chars,relevance_score,groundedness_score,completeness_score
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",vector,1,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|88-88",0.73216695,55,4,0.0006494000000000222,0.0182755,9808,,,
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",vector,2,"penal_code.pdf|97-97",0.73151755,55,4,0.0006494000000000222,0.0182755,9808,,,
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",vector,3,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|12-12",0.7197551,55,4,0.0006494000000000222,0.0182755,9808,,,
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",vector,4,"the_code_of_civil_procedure,_1908.pdf|176-176",0.7183366,55,4,0.0006494000000000222,0.0182755,9808,,,
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",vector,5,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|89-89",0.71389145,55,4,0.0006494000000000222,0.0182755,9808,,,
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",pageIndex,1,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|95-95",15.503491151383507,28,4,0.19016317786378245,3.1488106739279687,9491,,,
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",pageIndex,2,"the_code_of_civil_procedure,_1908.pdf|162-162",15.313327973519725,28,4,0.19016317786378245,3.1488106739279687,9491,,,
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",pageIndex,3,"A2013-30.pdf|3-4",14.527976356047118,28,4,0.19016317786378245,3.1488106739279687,9491,,,
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",pageIndex,4,"A2013-30.pdf|39-39",12.57756581740386,28,4,0.19016317786378245,3.1488106739279687,9491,,,
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",pageIndex,5,"a2016-2.pdf|22-22",12.354680477455538,28,4,0.19016317786378245,3.1488106739279687,9491,,,
"I am accused of taking a minor away from legal guardianship; I want to understand the \"consent of the minor\" defense and similar cases involving elopement where the court quashed the kidnapping charges.",vector,1,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|55-55",0.73063415,57,5,0.00011598999999995474,0.011970399999999937,9609,,,
"I am accused of taking a minor away from legal guardianship; I want to understand the \"consent of the minor\" defense and similar cases involving elopement where the court quashed the kidnapping charges.",vector,2,"a2016-2.pdf|15-15",0.73051816,57,5,0.00011598999999995474,0.011970399999999937,9609,,,
"I am accused of taking a minor away from legal guardianship; I want to understand the \"consent of the minor\" defense and similar cases involving elopement where the court quashed the kidnapping charges.",vector,3,"a2007-06.pdf|7-7",0.72815716,57,5,0.00011598999999995474,0.011970399999999937,9609,,,
"I am accused of taking a minor away from legal guardianship; I want to understand the \"consent of the minor\" defense and similar cases involving elopement where the court quashed the kidnapping charges.",vector,4,"penal_code.pdf|86-86",0.7224821,57,5,0.00011598999999995474,0.011970399999999937,9609,,,
"I am accused of taking a minor away from legal guardianship; I want to understand the \"consent of the minor\" defense and similar cases involving elopement where the court quashed the kidnapping charges.",vector,5,"the_code_of_civil_procedure,_1908.pdf|124-124",0.71866375,57,5,0.00011598999999995474,0.011970399999999937,9609,,,
"I am accused of taking a minor away from legal guardianship; I want to understand the \"consent of the minor\" defense and similar cases involving elopement where the court quashed the kidnapping charges.",pageIndex,1,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|126-126",19.048705701047044,22,2,1.0285766482467906,4.819700279537081,9395,,,
"I am accused of taking a minor away from legal guardianship; I want to understand the \"consent of the minor\" defense and similar cases involving elopement where the court quashed the kidnapping charges.",pageIndex,2,"penal_code.pdf|86-86",18.020129052800254,22,2,1.0285766482467906,4.819700279537081,9395,,,
"I am accused of taking a minor away from legal guardianship; I want to understand the \"consent of the minor\" defense and similar cases involving elopement where the court quashed the kidnapping charges.",pageIndex,3,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|12-12",15.480696193255769,22,2,1.0285766482467906,4.819700279537081,9395,,,
"I am accused of taking a minor away from legal guardianship; I want to understand the \"consent of the minor\" defense and similar cases involving elopement where the court quashed the kidnapping charges.",pageIndex,4,"penal_code.pdf|86-86",15.428936541400837,22,2,1.0285766482467906,4.819700279537081,9395,,,
"I am accused of taking a minor away from legal guardianship; I want to understand the \"consent of the minor\" defense and similar cases involving elopement where the court quashed the kidnapping charges.",pageIndex,5,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|99-99",14.229005421509964,22,2,1.0285766482467906,4.819700279537081,9395,,,
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",vector,1,"the_code_of_civil_procedure,_1908.pdf|63-63",0.7415175,45,2,0.00735920000000001,0.023647500000000043,9502,,,
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",vector,2,"the_code_of_civil_procedure,_1908.pdf|63-63",0.7341583,45,2,0.00735920000000001,0.023647500000000043,9502,,,
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",vector,3,"the_code_of_civil_procedure,_1908.pdf|147-147",0.73034126,45,2,0.00735920000000001,0.023647500000000043,9502,,,
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",vector,4,"AFOOD.pdf|23-23",0.7237303,45,2,0.00735920000000001,0.023647500000000043,9502,,,
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",vector,5,"the_code_of_civil_procedure,_1908.pdf|59-59",0.71787,45,2,0.00735920000000001,0.023647500000000043,9502,,,
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",pageIndex,1,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|100-100",16.577991819771775,16,4,1.4445536322682528e-08,2.736645349751079,10201,,,
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",pageIndex,2,"penal_code.pdf|109-109",16.57799180532624,16,4,1.4445536322682528e-08,2.736645349751079,10201,,,
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",pageIndex,3,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|34-34",14.815490881372964,16,4,1.4445536322682528e-08,2.736645349751079,10201,,,
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",pageIndex,4,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|171-171",14.36633787020258,16,4,1.4445536322682528e-08,2.736645349751079,10201,,,
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",pageIndex,5,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|91-91",13.841346470020696,16,4,1.4445536322682528e-08,2.736645349751079,10201,,,
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",vector,1,"penal_code.pdf|113-113",0.77705586,47,3,0.0004368600000000944,0.026501419999999998,9302,,,
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",vector,2,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|14-14",0.776619,47,3,0.0004368600000000944,0.026501419999999998,9302,,,
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",vector,3,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|62-62",0.7594066,47,3,0.0004368600000000944,0.026501419999999998,9302,,,
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",vector,4,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|17-17",0.75559926,47,3,0.0004368600000000944,0.026501419999999998,9302,,,
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",vector,5,"penal_code.pdf|51-51",0.75055444,47,3,0.0004368600000000944,0.026501419999999998,9302,,,
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",pageIndex,1,"penal_code.pdf|12-12",28.930141639240006,23,3,0.5399126059317645,5.8287335082948,8466,,,
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",pageIndex,2,"penal_code.pdf|12-12",28.39022903330824,23,3,0.5399126059317645,5.8287335082948,8466,,,
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",pageIndex,3,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|7-7",24.90526197321355,23,3,0.5399126059317645,5.8287335082948,8466,,,
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",pageIndex,4,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|188-188",23.678719721266678,23,3,0.5399126059317645,5.8287335082948,8466,,,
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",pageIndex,5,"penal_code.pdf|113-113",23.101408130945206,23,3,0.5399126059317645,5.8287335082948,8466,,,
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",vector,1,"penal_code.pdf|100-100",0.72902286,51,4,0.024451860000000103,0.026446820000000093,10357,,,
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",vector,2,"201401.pdf|19-19",0.704571,51,4,0.024451860000000103,0.026446820000000093,10357,,,
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",vector,3,"penal_code.pdf|101-101",0.70424867,51,4,0.024451860000000103,0.026446820000000093,10357,,,
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",vector,4,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|15-15",0.70332205,51,4,0.024451860000000103,0.026446820000000093,10357,,,
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",vector,5,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|92-92",0.70257604,51,4,0.024451860000000103,0.026446820000000093,10357,,,
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",pageIndex,1,"A2013-18.pdf|303-303",13.366567456946685,26,3,1.20480581224761,2.3472167742801044,7678,,,
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",pageIndex,2,"A2013-18.pdf|300-301",12.161761644699075,26,3,1.20480581224761,2.3472167742801044,7678,,,
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",pageIndex,3,"a2009-12.pdf|8-8",11.464964273093123,26,3,1.20480581224761,2.3472167742801044,7678,,,
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",pageIndex,4,"201235.pdf|1-2",11.07287134119345,26,3,1.20480581224761,2.3472167742801044,7678,,,
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",pageIndex,5,"A2013-18.pdf|208-208",11.01935068266658,26,3,1.20480581224761,2.3472167742801044,7678,,,
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",vector,1,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|7-7",0.7172569,54,2,0.023399229999999993,0.03521479999999999,8756,,,
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",vector,2,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|65-65",0.69385767,54,2,0.023399229999999993,0.03521479999999999,8756,,,
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",vector,3,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|34-34",0.69113314,54,2,0.023399229999999993,0.03521479999999999,8756,,,
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",vector,4,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|126-126",0.68436456,54,2,0.023399229999999993,0.03521479999999999,8756,,,
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",vector,5,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|63-63",0.6820421,54,2,0.023399229999999993,0.03521479999999999,8756,,,
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",pageIndex,1,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|37-37",15.465550807810482,22,4,0.022116463416057996,2.0818617523893685,9212,,,
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",pageIndex,2,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|19-19",15.443434344394424,22,4,0.022116463416057996,2.0818617523893685,9212,,,
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",pageIndex,3,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|23-23",13.596565500987813,22,4,0.022116463416057996,2.0818617523893685,9212,,,
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",pageIndex,4,"penal_code.pdf|25-25",13.458209123047366,22,4,0.022116463416057996,2.0818617523893685,9212,,,
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",pageIndex,5,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|34-34",13.383689055421113,22,4,0.022116463416057996,2.0818617523893685,9212,,,
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",vector,1,"penal_code.pdf|83-83",0.6968095,48,2,0.02255879999999999,0.030429700000000004,7969,,,
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",vector,2,"A2013-14.pdf|5-5",0.6742507,48,2,0.02255879999999999,0.030429700000000004,7969,,,
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",vector,3,"A2013-14.pdf|12-12",0.67291707,48,2,0.02255879999999999,0.030429700000000004,7969,,,
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",vector,4,"A2013-14.pdf|5-5",0.66864854,48,2,0.02255879999999999,0.030429700000000004,7969,,,
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",vector,5,"penal_code.pdf|85-85",0.6663798,48,2,0.02255879999999999,0.030429700000000004,7969,,,
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",pageIndex,1,"A2013-14.pdf|5-5",30.865669047377597,23,3,2.1776698161540864,15.693475928578591,8873,,,
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",pageIndex,2,"penal_code.pdf|83-83",28.68799923122351,23,3,2.1776698161540864,15.693475928578591,8873,,,
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",pageIndex,3,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|38-38",19.46970315810726,23,3,2.1776698161540864,15.693475928578591,8873,,,
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",pageIndex,4,"A2013-14.pdf|11-11",15.423320011947206,23,3,2.1776698161540864,15.693475928578591,8873,,,
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",pageIndex,5,"penal_code.pdf|83-83",15.172193118799006,23,3,2.1776698161540864,15.693475928578591,8873,,,
